sentence text labels

136 dont O

136 le O

136 ministère O

136 public O

136 était O

136 responsable O

136 . O

137 Ce O

137 point O

137 n O

137 ' O

137 a O

137 pas O

137 été O

137 contesté O

137 par O

137 le O

137 conseil O

137 de O

137 la O

137 requérante O

137 , O

137 qui O

137 n O

137 ' O

137 a O

137 d O

137 ' O

137 ailleurs O

137 pas O

137 été O

137 en O

137 mesure O

137 d O

137 ' O

137 indiquer O

137 en O

137 quoi O

137 la O

137 déposition O

137 de O

137 Mme B-PER

137 G I-PER

137 . I-PER

137 pouvait O

137 être O

137 affectée O

137 par O

137 sa O

137 présence O

137 antérieure O

137 au O

137 tribunal O

137 . O

138 Le O

138 juge O

138 de O

138 première O

138 instance O

138 a O

138 donc O

138 estimé O

138 que O

138 l O

138 ' O

138 interrogatoire O

138 de O

138 Mme B-PER

138 G I-PER

138 . I-PER

138 ne O

138 causerait O

138 aucune O

138 injustice O

138 . O

139 Estimant O

139 que O

139 les O

139 conditions O

139 juridiques O

139 pertinentes O

139 étaient O

139 remplies O

139 ( O

139 voir O

139 paragraphe O

139 17 O

139 ci O

139 - O

139 dessous O

139 ) O

139 , O

139 il O

139 a O

139 donc O

139 exercé O

139 son O

139 pouvoir O

139 discrétionnaire O

139 et O

139 a O

139 autorisé O

139 Mme B-PER

139 G I-PER

139 . I-PER

139 à O

139 témoigner O

139 . O

140 Par O

140 la O

140 suite O

140 , O

140 l O

140 ' O

140 avocat O

140 du O

140 requérant O

140 a O

140 eu O

140 l O

140 ' O

140 occasion O

140 de O

140 contre O

140 - O

140 interroger O

140 Mme B-PER

140 G I-PER

140 . I-PER

140 sur O

140 la O

140 question O

140 de O

140 sa O

140 présence O

140 au O

140 tribunal O

140 . O

141 Dans O

141 son O

141 témoignage O

141 , O

141 Mme B-PER

141 G I-PER

141 . I-PER

141 a O

141 déclaré O

141 que O

141 le O

141 requérant O

141 était O

141 venu O

141 chez O

141 elle O

141 la B-DATE

141 veille I-DATE

141 du O

141 vol O

141 et O

141 avait O

141 parlé O

141 de O

141 cambrioler O

141 le O

141 bureau O

141 de O

141 poste O

141 . O

142 Le B-DATE

142 lendemain I-DATE

142 matin B-TIME

142 , O

142 il O

142 avait O

142 quitté O

142 la O

142 maison O

142 et O

142 était O

142 revenu O

142 plus O

142 tard O

142 avec O

142 un O

142 sac O

142 , O

142 dans O

142 un O

142 état O

142 de O

142 nervosité O

142 . O

143 Parmi O

143 les O

143 autres O

143 éléments O

143 de O

143 preuve O

143 à O

143 l O

143 ' O

143 encontre O

143 du O

143 requérant O

143 , O

143 il O

143 y O

143 a O

143 le O

143 fait O

143 qu O

143 ' O

143 un O

143 fusil O

143 de O

143 chasse O

143 et O

143 divers O

143 objets O

143 volés O

143 au O

143 bureau O

143 de O

143 poste O

143 ont O

143 été O

143 retrouvés O

143 dans O

143 les O

143 locaux O

143 du O

143 requérant O

143 . O

144 En O

144 outre O

144 , O

144 un O

144 autre O

144 témoin O

144 a O

144 identifié O

144 M B-PER

144 . I-PER

144 Boner I-PER

144 comme O

144 étant O

144 l O

144 ' O

144 un O

144 des O

144 voleurs O

144 et O

144 la O

144 déclaration O

144 de O

144 Mme B-PER

144 G I-PER

144 . I-PER

144 a O

144 été O

144 soutenue O

144 par O

144 sa O

144 fille O

144 de O

144 9 B-QUANTITY

144 ans O

144 . O

145 Le O

145 jury O

145 a O

145 déclaré O

145 le O

145 requérant O

145 coupable O

145 de O

145 tous O

145 les O

145 chefs O

145 d O

145 ' O

145 accusation O

145 . O

146 Compte O

146 tenu O

146 de O

146 ses O

146 nombreuses O

146 condamnations O

146 antérieures O

146 , O

146 le O

146 juge O

146 le O

146 condamna O

146 à O

146 huit B-QUANTITY

146 ans O

146 d O

146 ' O

146 emprisonnement O

146 . O

147 Le B-DATE

147 17 I-DATE

147 avril I-DATE

147 1990 I-DATE

147 , O

147 le O

147 requérant O

147 , O

147 par O

147 l O

147 ' O

147 intermédiaire O

147 de O

147 son O

147 avocat O

147 , O

147 fit O

147 part O

147 de O

147 son O

147 intention O

147 de O

147 faire O

147 appel O

147 de O

147 la O

147 condamnation O

147 . O

148 M B-PER

148 . I-PER

148 Boner I-PER

148 a O

148 fait O

148 appel O

148 à O

148 de O

148 nouveaux O

148 avocats O

148 , O

148 qui O

148 ont O

148 demandé O

148 à O

148 un O

148 autre O

148 avocat O

148 de O

148 les O

148 conseiller O

148 sur O

148 les O

148 possibilités O

148 d O

148 ' O

148 appel O

148 et O

148 de O

148 rédiger O

148 une O

148 note O

148 d O

148 ' O

148 appel O

148 . O

149 Dans O

149 son O

149 avis O

149 daté O

149 du O

149 10 B-DATE

149 juin I-DATE

149 1990 I-DATE

149 , O

149 l O

149 ' O

149 avocat O

149 a O

149 déclaré O

149 qu O

149 ' O

149 à O

149 son O

149 avis O

149 , O

149 le O

149 seul O

149 motif O

149 d O

149 ' O

149 appel O

149 possible O

149 concernait O

149 " O

149 l O

149 ' O

149 admissibilité O

149 du O

149 témoignage O

149 de O

149 Mme B-PER

149 G I-PER

149 . I-PER

149 " O

149 et O

149 la O

149 question O

149 de O

149 savoir O

149 " O

149 si O

149 le O

149 juge O

149 de O

149 première O

149 instance O

149 a O

149 commis O

149 une O

149 erreur O

149 dans O

149 l O

149 ' O

149 exercice O

149 de O

149 son O

149 pouvoir O

149 discrétionnaire O

149 en O

149 l O

149 ' O

149 autorisant O

149 à O

149 être O

149 présente O

149 " O

149 . O

150 Cependant O

150 , O

150 il O

150 a O

150 reconnu O

150 qu O

150 ' O

150 il O

150 n O

150 ' O

150 avait O

150 pas O

150 reçu O

150 suffisamment O

150 d O

150 ' O

150 informations O

150 pour O

150 pouvoir O

150 fonder O

150 correctement O

150 une O

150 opinion O

150 ou O

150 pour O

150 formuler O

150 des O

150 motifs O

150 d O

150 ' O

150 appel O

150 . O

151 Malgré O

151 cette O

151 reconnaissance O

151 , O

151 il O

151 a O

151 rédigé O

151 une O

151 note O

151 d O

151 ' O

151 appel O

151 contenant O

151 six B-QUANTITY

151 motifs O

151 , O

151 dont O

151 les O

151 deux B-QUANTITY

151 premiers O

151 concernaient O

151 la O

151 décision O

151 du O

151 juge O

151 de O

151 première O

151 instance O

151 d O

151 ' O

151 admettre O

151 le O

151 témoin O

151 . O

152 Cette O

152 note O

152 d O

152 ' O

152 appel O

152 a O

152 été O

152 déposée O

152 par O

152 les O

152 avocats O

152 du O

152 requérant O

152 le B-DATE

152 13 I-DATE

152 juin I-DATE

152 1990 I-DATE

152 . O

153 Jusqu O

153 ' O

153 à O

153 ce O

153 moment O

153 , O

153 tout O

153 le O

153 travail O

153 avait O

153 été O

153 couvert O

153 par O

153 l O

153 ' O

153 assistance O

153 judiciaire O

153 accordée O

153 pour O

153 le O

153 procès O

153 . O

154 Une O

154 demande O

154 d O

154 ' O

154 extension O

154 de O

154 l O

154 ' O

154 aide O

154 judiciaire O

154 à O

154 la O

154 procédure O

154 d O

154 ' O

154 appel O

154 avait O

154 été O

154 présentée O

154 en O

154 mai B-DATE

154 1990 I-DATE

154 . O

155 Le B-DATE

155 25 I-DATE

155 juillet I-DATE

155 1990 I-DATE

155 , O

155 le O

155 Scottish B-ETHNIC_CATEGORY

155 Legal B-ORG

155 Aid I-ORG

155 Board I-ORG

155 ( O

155 " O

155 le O

155 Board B-ORG

155 " O

155 ) O

155 a O

155 demandé O

155 au O

155 requérant O

155 de O

155 fournir O

155 un O

155 avis O

155 de O

155 son O

155 avocat O

155 sur O

155 ses O

155 chances O

155 de O

155 succès O

155 . O

156 L O

156 ' O

156 avis O

156 précédent O

156 , O

156 daté O

156 du O

156 10 B-DATE

156 juin I-DATE

156 1990 I-DATE

156 , O

156 a O

156 donc O

156 été O

156 transmis O

156 au O

156 Board B-ORG

156 , O

156 ainsi O

156 qu O

156 ' O

156 un O

156 avis O

156 complémentaire O

156 du O

156 même O

156 avocat O

156 , O

156 daté O

156 du O

156 6 B-DATE

156 septembre I-DATE

156 1990 I-DATE

156 . O

157 Dans O

157 ce O

157 dernier O

157 avis O

157 , O

157 l O

157 ' O

157 avocat O

157 a O

157 réitéré O

157 l O

157 ' O

157 opinion O

157 selon O

157 laquelle O

157 le O

157 recours O

157 reposait O

157 sur O

157 la O

157 question O

157 de O

157 savoir O

157 si O

157 le O

157 témoignage O

157 de O

157 Mme B-PER

157 G I-PER

157 . I-PER

157 était O

157 recevable O

157 . O

158 Cependant O

158 , O

158 il O

158 a O

158 de O

158 nouveau O

158 déclaré O

158 qu O

158 ' O

158 il O

158 n O

158 ' O

158 avait O

158 pas O

158 reçu O

158 suffisamment O

158 d O

158 ' O

158 éléments O

158 pour O

158 évaluer O

158 le O

158 bien O

158 - O

158 fondé O

158 du O

158 recours O

158 . O

159 " O

159 Je O

159 regrette O

159 de O

159 ne O

159 pouvoir O

159 répondre O

159 à O

159 la O

159 question O

159 fondamentale O

159 en O

159 l O

159 ' O

159 espèce O

159 " O

159 , O

159 conclut O

159 - O

159 il O

159 . O

160 Le B-DATE

160 27 I-DATE

160 septembre I-DATE

160 1990 I-DATE

160 , O

160 les O

160 avocats O

160 du O

160 requérant O

160 informèrent O

160 la O

160 Commission O

160 par O

160 téléphone O

160 que O

160 l O

160 ' O

160 avocat O

160 avait O

160 finalement O

160 décidé O

160 qu O

160 ' O

160 il O

160 ne O

160 pouvait O

160 pas O

160 soutenir O

160 la O

160 demande O

160 d O

160 ' O

160 assistance O

160 judiciaire O

160 ou O

160 le O

160 recours O

160 , O

160 qu O

160 ' O

160 ils O

160 étaient O

160 du O

160 même O

160 avis O

160 et O

160 que O

160 , O

160 par O

160 conséquent O

160 , O

160 ils O

160 ne O

160 pouvaient O

160 plus O

160 représenter O

160 le O

160 requérant O

160 . O

161 Les O

161 termes O

161 de O

161 cet O

161 appel O

161 téléphonique O

161 ont O

161 été O

161 confirmés O

161 dans O

161 une O

161 lettre O

161 datée O

161 du O

161 2 B-DATE

161 novembre I-DATE

161 1990 I-DATE

161 adressée O

161 par O

161 les O

161 avocats O

161 à O

161 la O

161 Commission O

161 . O

162 Le B-DATE

162 14 I-DATE

162 novembre I-DATE

162 1990 I-DATE

162 , O

162 le O

162 Scottish B-ETHNIC_CATEGORY

162 Legal B-ORG

162 Aid I-ORG

162 Board I-ORG

162 a O

162 notifié O

162 aux O

162 avocats O

162 de O

162 M B-PER

162 . I-PER

162 Boner I-PER

162 que O

162 sa O

162 demande O

162 d O

162 ' O

162 aide O

162 juridictionnelle O

162 avait O

162 été O

162 rejetée O

162 parce O

162 que O

162 le O

162 Board B-ORG

162 n O

162 ' O

162 était O

162 pas O

162 convaincu O

162 , O

162 comme O

162 il O

162 était O

162 tenu O

162 de O

162 l O

162 ' O

162 être O

162 en O

162 vertu O

162 de O

162 la O

162 législation O

162 pertinente O

162 ( O

162 voir O

162 point O

162 26 O

162 ci O

162 - O

162 dessous O

162 ) O

162 , O

162 qu O

162 ' O

162 il O

162 avait O

162 des O

162 motifs O

162 sérieux O

162 d O

162 ' O

162 interjeter O

162 appel O

162 et O

162 qu O

162 ' O

162 il O

162 était O

162 raisonnable O

162 qu O

162 ' O

162 il O

162 bénéficie O

162 de O

162 l O

162 ' O

162 aide O

162 juridictionnelle O

162 . O

163 Dans O

163 une O

163 lettre O

163 du O

163 11 B-DATE

163 décembre I-DATE

163 1990 I-DATE

163 adressée O

163 au O

163 requérant O

163 , O

163 la O

163 chambre O

163 a O

163 ajouté O

163 qu O

163 ' O

163 elle O

163 ne O

163 voyait O

163 pas O

163 le O

163 bien O

163 - O

163 fondé O

163 du O

163 recours O

163 . O

164 Malgré O

164 l O

164 ' O

164 avis O

164 de O

164 ses O

164 avocats O

164 et O

164 de O

164 son O

164 conseil O

164 , O

164 M B-PER

164 . I-PER

164 Boner I-PER

164 a O

164 décidé O

164 de O

164 poursuivre O

164 le O

164 recours O

164 . O

165 Le O

165 requérant O

165 , O

165 qui O

165 n O

165 ' O

165 avait O

165 aucune O

165 connaissance O

165 juridique O

165 et O

165 n O

165 ' O

165 était O

165 pas O

165 assisté O

165 dans O

165 ses O

165 conclusions O

165 , O

165 présenta O

165 sa O

165 propre O

165 affaire O

165 le B-DATE

165 24 I-DATE

165 janvier I-DATE

165 1991 I-DATE

165 devant O

165 la O

165 High B-ORG

165 Court I-ORG

165 of I-ORG

165 Justiciary I-ORG

165 , O

165 siégeant O

165 à O

165 Édimbourg B-LOC

165 et O

165 agissant O

165 en O

165 tant O

165 que O

165 juridiction O

165 d O

165 ' O

165 appel O

165 . O

166 La B-ORG

166 Couronne I-ORG

166 était O

166 représentée O

166 par O

166 un O

166 avocat O

166 . O

167 Rien O

167 n O

167 ' O

167 indique O

167 dans O

167 le O

167 dossier O

167 que O

167 la O

167 cour O

167 ait O

167 demandé O

167 à O

167 l O

167 ' O

167 avocat O

167 de O

167 la B-ORG

167 Couronne I-ORG

167 de O

167 s O

167 ' O

167 adresser O

167 à O

167 elle O

167 . O

168 La O

168 cour O

168 d O

168 ' O

168 appel O

168 a O

168 examiné O

168 les O

168 deux O

168 premiers O

168 moyens O

168 d O

168 ' O

168 appel O

168 concernant O

168 Mme B-PER

168 G I-PER

168 . I-PER

168 et O

168 a O

168 estimé O

168 qu O

168 ' O

168 ils O

168 étaient O

168 mal O

168 fondés O

168 et O

168 que O

168 le O

168 juge O

168 de O

168 première O

168 instance O

168 avait O

168 correctement O

168 abordé O

168 la O

168 question O

168 . O

169 Le O

169 requérant O

169 ne O

169 s O

169 ' O

169 étant O

169 pas O

169 adressé O

169 à O

169 la O

169 cour O

169 sur O

169 les O

169 autres O

169 moyens O

169 d O

169 ' O

169 appel O

169 , O

169 ceux O

169 - O

169 ci O

169 n O

169 ' O

169 ont O

169 pas O

169 été O

169 examinés O

169 par O

169 la O

169 cour O

169 . O

170 Elle O

170 a O

170 toutefois O

170 examiné O

170 d O

170 ' O

170 autres O

170 points O

170 soulevés O

170 par O

170 le O

170 requérant O

170 , O

170 mais O

170 est O

170 parvenue O

170 à O

170 " O

170 la O

170 conclusion O

170 claire O

170 qu O

170 ' O

170 il O

170 n O

170 ' O

170 y O

170 avait O

170 pas O

170 eu O

170 d O

170 ' O

170 erreur O

170 judiciaire O

170 en O

170 l O

170 ' O

170 espèce O

170 " O

170 . O

170 Le O

170 recours O

170 contre O

170 la O

170 condamnation O

170 a O

170 été O

170 rejeté O

170 à O

170 l O

170 ' O

170 unanimité O

170 . O

171 PROCÉDURE O

172 L O

172 ' O

172 origine O

172 de O

172 l O

172 ' O

172 affaire O

172 est O

172 une O

172 requête O

172 ( O

172 n° O

172 19365 B-CODE

172 / I-CODE

172 02 I-CODE

172 ) O

172 contre O

172 le O

172 Royaume B-LOC

172 - I-LOC

172 Uni I-LOC

172 de I-LOC

172 Grande I-LOC

172 - I-LOC

172 Bretagne I-LOC

172 et I-LOC

172 d I-LOC

172 ' I-LOC

172 Irlande I-LOC

172 du I-LOC

172 Nord I-LOC

172 introduite O

172 devant O

172 la O

172 Cour O

172 en O

172 vertu O

172 de O

172 l O

172 ' O

172 article O

172 34 O

172 de O

172 la O

172 Convention O

172 de O

172 sauvegarde O

172 des O

172 droits O

172 de O

172 l O

172 ' O

172 homme O

172 et O

172 des O

172 libertés O

172 fondamentales O

172 ( O

172 " O

172 la O

172 Convention O

172 " O

172 ) O

172 par O

172 un O

172 ressortissant O

172 britannique B-NATIONALITY

172 , O

172 M B-PER

172 . I-PER

172 Robert I-PER

172 Edward I-PER

172 Hill I-PER

172 ( O

172 " O

172 le O

172 requérant O

172 " O

172 ) O

172 , O

172 le B-DATE

172 11 I-DATE

172 mars I-DATE

172 2002 I-DATE

172 . O

173 Le O

173 requérant O

173 , O

173 qui O

173 avait O

173 bénéficié O

173 de O

173 l O

173 ' O

173 assistance O

173 judiciaire O

173 , O

173 était O

173 représenté O

173 par O

173 M B-LEGAL_PROFESSIONAL

173 . I-LEGAL_PROFESSIONAL

173 S I-LEGAL_PROFESSIONAL

173 . I-LEGAL_PROFESSIONAL

173 Creighton I-LEGAL_PROFESSIONAL

173 , O

173 solicitor O

173 exerçant O

173 à O

173 Londres B-LOC

173 . O

174 Le O

174 gouvernement O

174 du O

174 Royaume B-LOC

174 - I-LOC

174 Uni I-LOC

174 ( O

174 " O

174 le O

174 Gouvernement O

174 " O

174 ) O

174 était O

174 représenté O

174 par O

174 son O

174 agent O

174 , O

174 Mme B-LEGAL_PROFESSIONAL

174 E I-LEGAL_PROFESSIONAL

174 . I-LEGAL_PROFESSIONAL

174 Willmott I-LEGAL_PROFESSIONAL

174 , O

174 du O

174 Foreign B-ORG

174 and I-ORG

174 Commonwealth I-ORG

174 Office I-ORG

174 , O

174 à O

174 Londres B-LOC

174 . O

175 Le O

175 requérant O

175 , O

175 qui O

175 purgeait O

175 une O

175 peine O

175 d O

175 ' O

175 emprisonnement O

175 à O

175 vie O

175 obligatoire O

175 , O

175 alléguait O

175 que O

175 la O

175 commission O

175 des O

175 libérations O

175 conditionnelles O

175 n O

175 ' O

175 avait O

175 pas O

175 fourni O

175 les O

175 garanties O

175 et O

175 procédures O

175 requises O

175 par O

175 l O

175 ' O

175 article O

175 5 O

175 § O

175 4 O

175 lorsqu O

175 ' O

175 elle O

175 examinait O

175 s O

175 ' O

175 il O

175 devait O

175 être O

175 libéré O

175 et O

175 qu O

175 ' O

175 il O

175 n O

175 ' O

175 avait O

175 pas O

175 de O

175 droit O

175 exécutoire O

175 à O

175 une O

175 indemnisation O

175 pour O

175 toute O

175 violation O

175 de O

175 ses O

175 droits O

175 , O

175 comme O

175 l O

175 ' O

175 exigeait O

175 l O

175 ' O

175 article O

175 5 O

175 § O

175 5 O

175 . O

176 La O

176 requête O

176 a O

176 été O

176 attribuée O

176 à O

176 la O

176 quatrième O

176 section O

176 de O

176 la O

176 Cour O

176 ( O

176 article O

176 52 O

176 § O

176 1 O

176 du O

176 règlement O

176 ) O

176 . O

177 Au O

177 sein O

177 de O

177 cette O

177 section O

177 , O

177 la O

177 chambre O

177 chargée O

177 d O

177 ' O

177 examiner O

177 l O

177 ' O

177 affaire O

177 ( O

177 article O

177 27 O

177 § O

177 1 O

177 de O

177 la O

177 Convention O

177 ) O

177 a O

177 été O

177 constituée O

177 conformément O

177 à O

177 l O

177 ' O

177 article O

177 26 O

177 § O

177 1 O

177 du O

177 règlement O

177 . O

178 Par O

178 une O

178 décision O

178 du O

178 23 B-DATE

178 septembre I-DATE

178 2003 I-DATE

178 , O

178 la O

178 Cour O

178 a O

178 déclaré O

178 le O

178 reste O

178 de O

178 la O

178 requête O

178 recevable O

178 . O

179 Le O

179 requérant O

179 a O

179 déposé O

179 des O

179 observations O

179 sur O

179 la O

179 satisfaction O

179 équitable O

179 et O

179 le O

179 Gouvernement O

179 a O

179 répondu O

179 ( O

179 article O

179 59 O

179 § O

179 1 O

179 du O

179 règlement O

179 ) O

179 . O

180 LES O

180 FAITS O

181 CIRCONSTANCES O

181 DE O

181 L O

181 ' O

181 AFFAIRE O

182 Le O

182 requérant O

182 est O

182 né O

182 en O

182 1959 B-DATE

182 et O

182 purge O

182 une O

182 peine O

182 d O

182 ' O

182 emprisonnement O

182 à O

182 perpétuité O

182 à O

182 la O

182 prison B-ORG

182 HM I-ORG

182 de O

182 Doncaster B-LOC

182 . O

183 Le O

183 requérant O

183 a O

183 été O

183 condamné O

183 vers O

183 1981 B-DATE

183 pour O

183 le O

183 meurtre O

183 d O

183 ' O

183 une O

183 connaissance O

183 . O

184 Il O

184 a O

184 été O

184 condamné O

184 à O

184 une O

184 peine O

184 obligatoire O

184 d O

184 ' O

184 emprisonnement O

184 à O

184 perpétuité O

184 et O

184 son O

184 tarif O

184 ( O

184 la O

184 période O

184 minimale O

184 d O

184 ' O

184 emprisonnement O

184 requise O

184 pour O

184 satisfaire O

184 aux O

184 exigences O

184 de O

184 rétribution O

184 et O

184 de O

184 dissuasion O

184 ) O

184 a O

184 été O

184 fixé O

184 à O

184 12 B-QUANTITY

184 ans O

184 . O

185 Lors O

185 du O

185 dernier O

185 examen O

185 du O

185 requérant O

185 par O

185 la O

185 commission O

185 des O

185 libérations O

185 conditionnelles O

185 en O

185 2001 B-DATE

185 , O

185 il O

185 était O

185 détenu O

185 à O

185 la O

185 prison B-ORG

185 de I-ORG

185 Wymott I-ORG

185 en O

185 tant O

185 que O

185 prisonnier O

185 de O

185 " O

185 catégorie O

185 C O

185 " O

185 ( O

185 les O

185 prisonniers O

185 étant O

185 classés O

185 dans O

185 une O

185 catégorie O

185 de O

185 sécurité O

185 allant O

185 de O

185 la O

185 catégorie O

185 A O

185 ( O

185 risque O

185 le O

185 plus O

185 élevé O

185 ) O

185 à O

185 la O

185 catégorie O

185 D O

185 ( O

185 adapté O

185 aux O

185 conditions O

185 de O

185 détention O

185 en O

185 milieu O

185 ouvert O

185 ) O

185 ) O

185 . O

186 La O

186 Commission O

186 des O

186 libérations O

186 conditionnelles O

186 a O

186 recommandé O

186 que O

186 le O

186 requérant O

186 soit O

186 transféré O

186 en O

186 milieu O

186 ouvert O

186 et O

186 que O

186 sa O

186 détention O

186 soit O

186 réexaminée O

186 après O

186 deux B-QUANTITY

186 ans O

186 . O

187 Par O

187 lettre O

187 du O

187 6 B-DATE

187 juillet I-DATE

187 2001 I-DATE

187 , O

187 le O

187 secrétaire O

187 d O

187 ' O

187 État O

187 informa O

187 l O

187 ' O

187 administration O

187 pénitentiaire O

187 qu O

187 ' O

187 il O

187 n O

187 ' O

187 acceptait O

187 pas O

187 la O

187 recommandation O

187 de O

187 la O

187 commission O

187 des O

187 libérations O

187 conditionnelles O

187 de O

187 transférer O

187 le O

187 requérant O

187 en O

187 milieu O

187 ouvert O

187 et O

187 que O

187 le O

187 prochain O

187 réexamen O

187 devrait O

187 commencer O

187 après O

187 12 B-QUANTITY

187 mois O

187 . O

188 Dans O

188 la O

188 lettre O

188 au O

188 requérant O

188 qui O

188 accompagnait O

188 la O

188 décision O

188 , O

188 il O

188 était O

188 indiqué O

188 que O

188 : O

188 " O

188 Le O

188 secrétaire O

188 d O

188 ' O

188 État O

188 attache O

188 une O

188 importance O

188 particulière O

188 au O

188 rapport O

188 du O

188 psychologue O

188 , O

188 qui O

188 a O

188 mis O

188 en O

188 lumière O

188 , O

188 de O

188 manière O

188 assez O

188 détaillée O

188 , O

188 la O

188 nécessité O

188 d O

188 ' O

188 une O

188 exploration O

188 plus O

188 approfondie O

188 de O

188 votre O

188 compréhension O

188 et O

188 de O

188 votre O

188 responsabilité O

188 dans O

188 l O

188 ' O

188 infraction O

188 indexée O

188 , O

188 ainsi O

188 que O

188 le O

188 manque O

188 apparent O

188 d O

188 ' O

188 empathie O

188 à O

188 l O

188 ' O

188 égard O

188 de O

188 la O

188 victime O

188 . O

189 En O

189 juin B-DATE

189 2001 I-DATE

189 , O

189 le O

189 requérant O

189 fut O

189 transféré O

189 à O

189 la O

189 prison O

189 de O

189 Manchester B-LOC

189 . O

190 Il O

190 affirme O

190 n O

190 ' O

190 avoir O

190 reçu O

190 la O

190 notification O

190 de O

190 la O

190 décision O

190 de O

190 libération O

190 conditionnelle O

190 qu O

190 ' O

190 après O

190 le B-DATE

190 13 I-DATE

190 septembre I-DATE

190 2001 I-DATE

190 . O

191 Le O

191 Gouvernement O

191 indique O

191 qu O

191 ' O

191 une O

191 copie O

191 de O

191 la O

191 lettre O

191 de O

191 décision O

191 a O

191 été O

191 envoyée O

191 au O

191 requérant O

191 le B-DATE

191 6 I-DATE

191 juillet I-DATE

191 2001 I-DATE

191 et O

191 une O

191 copie O

191 aux O

191 avocats O

191 du O

191 requérant O

191 le B-DATE

191 7 I-DATE

191 août I-DATE

191 2001 I-DATE

191 . O

192 Lorsque O

192 le O

192 requérant O

192 a O

192 changé O

192 d O

192 ' O

192 avocat O

192 en O

192 septembre B-DATE

192 2001 I-DATE

192 , O

192 les O

192 autorités O

192 ont O

192 envoyé O

192 une O

192 copie O

192 de O

192 la O

192 décision O

192 à O

192 son O

192 nouvel O

192 avocat O

192 . O

193 Le O

193 requérant O

193 a O

193 déclaré O

